283.903,283.911,283.919,283.932,283.942,283.957,283.971,283.986,284.004,284.021,284.038,284.052,284.07,284.088,284.109,284.135,284.159,284.187,284.212,284.238,284.265,284.293,284.322,284.353,284.384,284.413,284.442,284.468,284.502,284.535,284.573,284.61,284.655,284.696,284.738,284.781,284.824,284.867,284.91,284.951,284.997,285.045,285.093,285.139,285.191,285.242,285.293,285.348,285.404,285.459,285.516,285.59,285.717,285.864,286.013,286.158,286.303,286.443,286.587,286.729,286.873,286.996,287.107,287.211,287.317,287.432,287.539,287.652,287.75,287.85,287.953,288.064,288.222,288.377,288.536,288.683,288.839,288.995,289.161,289.321,289.498,289.664,289.817,289.977,290.151,290.315,290.482,290.653,290.82,290.957,291.118,291.289,291.457,291.629,291.803,291.956,292.11,292.271,292.452,292.652,292.863,293.089,293.325,293.566,293.791,294.036,294.283,294.536,294.802,295.067,295.334,295.605,295.899,296.182,296.43,296.668,296.901,297.154,297.418,297.645,297.852,298.057,298.331,298.65,298.971,299.317,299.672,300.018,300.34,300.687,301.021,301.297,301.499,301.704,301.974,302.263,302.584,302.945,303.251,303.541,303.906,304.305,304.663,305.005,305.345,305.619,305.899,306.232,306.591,306.934,307.346,307.855,308.492,309.167,309.831,310.558,311.321,312.107,312.87,313.668,314.505,315.303,315.986,316.679,317.432,318.213,319.021,319.849,320.719,321.672,322.69,323.714,324.818,325.988,327.111,328.228,329.419,330.711,331.994,333.32,334.59,335.761,336.848,337.912,339.019,340.205,341.425,342.714,344.134,345.533,346.868,348.187,349.495,350.899,352.281,353.626,355.012,356.467,357.884,359.212,360.683
283.903,283.911,283.919,283.93,283.942,283.954,283.966,283.981,283.997,284.014,284.029,284.045,284.062,284.082,284.101,284.119,284.142,284.172,284.199,284.23,284.259,284.287,284.315,284.343,284.374,284.404,284.434,284.466,284.499,284.537,284.578,284.621,284.66,284.699,284.738,284.781,284.822,284.864,284.908,284.952,285.002,285.053,285.106,285.157,285.212,285.266,285.319,285.372,285.425,285.482,285.54,285.617,285.743,285.896,286.048,286.195,286.333,286.472,286.608,286.748,286.887,287.013,287.122,287.223,287.325,287.433,287.532,287.642,287.741,287.843,287.944,288.056,288.216,288.373,288.525,288.674,288.827,288.981,289.146,289.31,289.486,289.657,289.812,289.978,290.154,290.32,290.475,290.641,290.803,290.944,291.102,291.27,291.426,291.589,291.752,291.903,292.059,292.225,292.407,292.609,292.819,293.047,293.282,293.523,293.747,293.995,294.246,294.5,294.764,295.031,295.298,295.568,295.857,296.135,296.379,296.613,296.84,297.092,297.357,297.588,297.799,298.008,298.282,298.604,298.924,299.267,299.614,299.958,300.281,300.631,300.966,301.249,301.456,301.669,301.94,302.231,302.547,302.912,303.213,303.506,303.87,304.269,304.623,304.964,305.294,305.562,305.839,306.172,306.533,306.879,307.294,307.812,308.454,309.133,309.801,310.536,311.299,312.09,312.852,313.651,314.481,315.275,315.944,316.63,317.376,318.156,318.956,319.79,320.663,321.621,322.641,323.673,324.777,325.95,327.066,328.187,329.372,330.671,331.949,333.277,334.543,335.715,336.794,337.862,338.964,340.15,341.367,342.661,344.079,345.478,346.8,348.115,349.415,350.816,352.189,353.53,354.916,356.376,357.794,359.133,360.608
283.903,283.911,283.92,283.931,283.946,283.961,283.976,283.991,284.006,284.022,284.038,284.055,284.073,284.093,284.115,284.138,284.163,284.187,284.211,284.236,284.261,284.288,284.319,284.348,284.379,284.407,284.437,284.468,284.501,284.535,284.572,284.605,284.639,284.675,284.719,284.762,284.807,284.851,284.895,284.939,284.987,285.034,285.083,285.134,285.187,285.24,285.292,285.347,285.401,285.456,285.518,285.593,285.723,285.87,286.019,286.166,286.309,286.452,286.595,286.739,286.877,286.998,287.1,287.197,287.301,287.408,287.507,287.613,287.712,287.813,287.919,288.029,288.182,288.336,288.489,288.634,288.79,288.946,289.113,289.276,289.455,289.622,289.779,289.939,290.111,290.276,290.438,290.605,290.773,290.916,291.072,291.24,291.408,291.579,291.75,291.904,292.058,292.22,292.408,292.609,292.822,293.048,293.285,293.529,293.755,294.004,294.251,294.501,294.765,295.026,295.289,295.554,295.845,296.12,296.368,296.605,296.838,297.093,297.359,297.589,297.798,298.005,298.279,298.601,298.93,299.279,299.633,299.979,300.307,300.654,300.995,301.28,301.49,301.702,301.974,302.267,302.585,302.948,303.25,303.538,303.905,304.304,304.664,305.004,305.341,305.614,305.896,306.227,306.59,306.932,307.345,307.861,308.51,309.192,309.859,310.59,311.353,312.135,312.896,313.692,314.526,315.312,315.989,316.678,317.435,318.215,319.02,319.849,320.722,321.671,322.691,323.714,324.821,325.991,327.111,328.228,329.418,330.712,331.99,333.312,334.578,335.746,336.828,337.893,338.994,340.17,341.383,342.665,344.08,345.466,346.79,348.098,349.394,350.781,352.147,353.48,354.857,356.301,357.706,359.028,360.496
283.903,283.911,283.919,283.927,283.936,283.946,283.956,283.972,283.99,284.008,284.026,284.042,284.061,284.084,284.111,284.138,284.167,284.19,284.212,284.236,284.263,284.287,284.315,284.345,284.373,284.402,284.431,284.46,284.493,284.526,284.563,284.597,284.634,284.67,284.709,284.748,284.792,284.837,284.883,284.929,284.977,285.023,285.069,285.118,285.17,285.221,285.276,285.329,285.382,285.439,285.498,285.574,285.698,285.847,285.998,286.145,286.283,286.423,286.559,286.697,286.833,286.954,287.056,287.155,287.264,287.376,287.484,287.597,287.692,287.794,287.898,288.01,288.165,288.322,288.477,288.629,288.787,288.947,289.115,289.273,289.446,289.615,289.769,289.931,290.104,290.274,290.435,290.607,290.771,290.916,291.076,291.251,291.417,291.597,291.767,291.926,292.085,292.25,292.428,292.631,292.838,293.065,293.3,293.545,293.77,294.022,294.265,294.516,294.779,295.042,295.304,295.576,295.865,296.143,296.387,296.621,296.849,297.106,297.37,297.602,297.813,298.019,298.288,298.61,298.937,299.285,299.63,299.971,300.293,300.636,300.969,301.25,301.45,301.658,301.922,302.212,302.532,302.897,303.202,303.494,303.865,304.265,304.624,304.969,305.304,305.574,305.852,306.182,306.543,306.885,307.295,307.807,308.446,309.122,309.785,310.515,311.274,312.055,312.807,313.602,314.438,315.23,315.902,316.59,317.343,318.125,318.933,319.764,320.639,321.592,322.608,323.628,324.729,325.897,327.01,328.124,329.303,330.591,331.864,333.181,334.436,335.598,336.672,337.73,338.829,340.004,341.212,342.491,343.904,345.286,346.601,347.904,349.193,350.58,351.95,353.29,354.671,356.119,357.524,358.847,360.308
283.903,283.911,283.921,283.929,283.938,283.949,283.962,283.978,283.993,284.01,284.027,284.047,284.068,284.088,284.111,284.135,284.157,284.18,284.202,284.223,284.247,284.273,284.302,284.333,284.366,284.399,284.432,284.466,284.503,284.54,284.577,284.616,284.655,284.7,284.743,284.784,284.824,284.864,284.909,284.954,285.002,285.047,285.093,285.143,285.193,285.244,285.295,285.347,285.4,285.456,285.518,285.596,285.726,285.879,286.026,286.175,286.315,286.457,286.597,286.742,286.88,287.006,287.111,287.213,287.319,287.431,287.533,287.642,287.739,287.841,287.945,288.059,288.214,288.369,288.524,288.675,288.832,288.987,289.151,289.312,289.487,289.657,289.813,289.978,290.151,290.317,290.477,290.65,290.819,290.96,291.119,291.291,291.457,291.631,291.802,291.959,292.118,292.28,292.461,292.658,292.861,293.083,293.313,293.552,293.771,294.019,294.262,294.51,294.775,295.036,295.298,295.572,295.864,296.143,296.388,296.622,296.848,297.104,297.368,297.592,297.798,298.003,298.27,298.592,298.913,299.259,299.606,299.951,300.277,300.624,300.956,301.236,301.441,301.649,301.914,302.202,302.517,302.878,303.182,303.473,303.837,304.237,304.591,304.935,305.27,305.542,305.816,306.147,306.507,306.849,307.254,307.766,308.401,309.076,309.738,310.466,311.219,312,312.753,313.545,314.372,315.161,315.828,316.516,317.261,318.037,318.839,319.666,320.534,321.479,322.49,323.506,324.603,325.765,326.868,327.97,329.143,330.419,331.68,332.994,334.246,335.406,336.474,337.533,338.626,339.798,341.006,342.288,343.697,345.076,346.388,347.693,348.979,350.362,351.72,353.05,354.42,355.857,357.249,358.558,360.006
283.903,283.911,283.919,283.929,283.938,283.946,283.956,283.965,283.975,283.987,284.005,284.029,284.057,284.089,284.121,284.154,284.188,284.217,284.245,284.269,284.292,284.312,284.332,284.354,284.379,284.401,284.425,284.45,284.47,284.489,284.513,284.545,284.58,284.626,284.674,284.726,284.782,284.838,284.896,284.95,285.005,285.057,285.11,285.159,285.212,285.262,285.311,285.361,285.409,285.459,285.515,285.59,285.714,285.858,286.003,286.143,286.273,286.403,286.534,286.674,286.815,286.939,287.043,287.145,287.254,287.368,287.48,287.596,287.707,287.82,287.932,288.049,288.2,288.348,288.494,288.639,288.791,288.948,289.114,289.27,289.438,289.597,289.744,289.899,290.064,290.224,290.38,290.548,290.709,290.848,291.006,291.175,291.343,291.522,291.698,291.856,292.02,292.191,292.386,292.592,292.803,293.031,293.262,293.499,293.719,293.965,294.202,294.442,294.692,294.941,295.197,295.464,295.752,296.028,296.269,296.503,296.73,296.98,297.241,297.471,297.682,297.887,298.157,298.478,298.799,299.14,299.482,299.814,300.124,300.458,300.786,301.062,301.261,301.464,301.722,302.004,302.314,302.671,302.966,303.252,303.612,304.004,304.358,304.697,305.035,305.31,305.597,305.941,306.306,306.652,307.063,307.579,308.219,308.894,309.556,310.282,311.035,311.806,312.552,313.33,314.147,314.923,315.581,316.255,316.991,317.751,318.537,319.351,320.208,321.142,322.152,323.17,324.268,325.431,326.546,327.659,328.84,330.123,331.389,332.703,333.956,335.116,336.185,337.24,338.33,339.498,340.696,341.966,343.366,344.733,346.031,347.317,348.592,349.961,351.306,352.614,353.962,355.378,356.76,358.061,359.508
283.903,283.911,283.92,283.929,283.94,283.951,283.965,283.981,283.999,284.017,284.036,284.057,284.077,284.099,284.123,284.153,284.182,284.21,284.236,284.26,284.285,284.309,284.341,284.374,284.406,284.436,284.468,284.499,284.528,284.551,284.582,284.615,284.652,284.694,284.74,284.786,284.83,284.875,284.92,284.967,285.016,285.063,285.115,285.169,285.22,285.275,285.325,285.372,285.419,285.471,285.524,285.6,285.722,285.866,286.008,286.153,286.288,286.429,286.57,286.719,286.861,286.99,287.097,287.2,287.31,287.429,287.536,287.65,287.75,287.856,287.963,288.073,288.226,288.378,288.522,288.662,288.806,288.951,289.105,289.257,289.425,289.591,289.744,289.911,290.084,290.253,290.412,290.583,290.75,290.893,291.052,291.221,291.388,291.563,291.737,291.899,292.062,292.231,292.415,292.613,292.812,293.022,293.242,293.471,293.679,293.917,294.153,294.396,294.656,294.924,295.193,295.471,295.762,296.04,296.283,296.517,296.744,296.996,297.253,297.48,297.681,297.881,298.141,298.457,298.772,299.112,299.453,299.791,300.102,300.44,300.764,301.033,301.229,301.428,301.69,301.972,302.285,302.649,302.956,303.248,303.614,304.009,304.365,304.705,305.031,305.29,305.56,305.884,306.236,306.574,306.979,307.483,308.107,308.764,309.409,310.121,310.867,311.637,312.379,313.165,313.987,314.768,315.432,316.111,316.852,317.623,318.414,319.233,320.097,321.037,322.043,323.058,324.149,325.303,326.406,327.508,328.678,329.949,331.203,332.507,333.744,334.883,335.93,336.965,338.037,339.188,340.375,341.639,343.031,344.399,345.702,346.997,348.284,349.665,351.023,352.348,353.709,355.137,356.525,357.832,359.272
283.903,283.91,283.92,283.931,283.946,283.959,283.972,283.985,284,284.016,284.032,284.052,284.073,284.094,284.115,284.136,284.159,284.182,284.204,284.226,284.252,284.279,284.306,284.333,284.361,284.393,284.427,284.463,284.498,284.535,284.575,284.615,284.654,284.694,284.736,284.778,284.823,284.864,284.905,284.947,284.994,285.039,285.089,285.137,285.188,285.242,285.297,285.352,285.408,285.464,285.524,285.603,285.731,285.879,286.03,286.179,286.318,286.46,286.602,286.746,286.888,287.016,287.122,287.221,287.331,287.442,287.544,287.653,287.746,287.843,287.946,288.058,288.216,288.371,288.527,288.679,288.838,288.995,289.163,289.324,289.498,289.663,289.815,289.972,290.142,290.312,290.474,290.642,290.805,290.943,291.098,291.265,291.432,291.603,291.773,291.926,292.084,292.245,292.427,292.629,292.841,293.066,293.299,293.539,293.762,294.011,294.259,294.511,294.78,295.045,295.311,295.585,295.879,296.16,296.41,296.652,296.886,297.142,297.407,297.634,297.843,298.045,298.316,298.635,298.959,299.305,299.662,300.009,300.337,300.687,301.021,301.301,301.512,301.724,301.995,302.289,302.609,302.967,303.27,303.557,303.918,304.313,304.669,305.011,305.346,305.616,305.895,306.23,306.596,306.937,307.347,307.857,308.5,309.185,309.859,310.597,311.369,312.165,312.933,313.743,314.593,315.398,316.084,316.78,317.536,318.325,319.142,319.986,320.873,321.838,322.864,323.9,325.023,326.212,327.349,328.485,329.675,330.978,332.267,333.599,334.873,336.048,337.134,338.211,339.327,340.521,341.748,343.049,344.479,345.891,347.234,348.566,349.883,351.294,352.679,354.037,355.437,356.904,358.332,359.673,361.154
283.903,283.911,283.92,283.93,283.941,283.951,283.964,283.977,283.99,284.007,284.025,284.043,284.062,284.084,284.104,284.127,284.15,284.176,284.204,284.232,284.259,284.285,284.313,284.344,284.374,284.406,284.438,284.469,284.5,284.534,284.573,284.613,284.656,284.698,284.74,284.783,284.83,284.874,284.914,284.959,285.004,285.049,285.093,285.137,285.185,285.238,285.292,285.347,285.406,285.465,285.527,285.605,285.734,285.887,286.039,286.189,286.328,286.47,286.609,286.745,286.88,286.999,287.104,287.199,287.308,287.422,287.533,287.646,287.74,287.839,287.945,288.058,288.218,288.379,288.539,288.689,288.847,289.001,289.166,289.325,289.503,289.672,289.829,289.995,290.172,290.34,290.503,290.67,290.83,290.965,291.122,291.293,291.46,291.632,291.805,291.955,292.109,292.272,292.452,292.645,292.849,293.069,293.3,293.543,293.769,294.015,294.259,294.512,294.778,295.041,295.302,295.567,295.853,296.124,296.367,296.601,296.827,297.078,297.341,297.566,297.774,297.975,298.243,298.56,298.878,299.215,299.561,299.903,300.23,300.575,300.909,301.183,301.384,301.588,301.849,302.132,302.441,302.795,303.094,303.381,303.747,304.145,304.503,304.843,305.178,305.447,305.719,306.049,306.412,306.757,307.172,307.687,308.327,309.008,309.678,310.409,311.169,311.955,312.72,313.522,314.366,315.165,315.845,316.532,317.28,318.06,318.87,319.698,320.571,321.525,322.543,323.573,324.683,325.858,326.983,328.102,329.288,330.588,331.873,333.205,334.485,335.664,336.758,337.832,338.944,340.127,341.343,342.625,344.035,345.424,346.759,348.072,349.375,350.775,352.151,353.486,354.868,356.319,357.736,359.067,360.538
283.903,283.91,283.921,283.928,283.939,283.952,283.965,283.979,283.996,284.013,284.035,284.054,284.073,284.094,284.116,284.141,284.163,284.187,284.212,284.24,284.267,284.297,284.326,284.358,284.387,284.417,284.447,284.477,284.512,284.549,284.59,284.627,284.669,284.71,284.751,284.789,284.829,284.869,284.911,284.955,285.002,285.045,285.091,285.136,285.186,285.237,285.291,285.346,285.401,285.457,285.517,285.595,285.728,285.882,286.04,286.193,286.335,286.473,286.611,286.753,286.895,287.021,287.125,287.22,287.326,287.434,287.536,287.644,287.736,287.836,287.938,288.051,288.212,288.369,288.527,288.681,288.837,288.996,289.163,289.326,289.504,289.674,289.831,289.993,290.164,290.331,290.49,290.656,290.816,290.952,291.109,291.276,291.435,291.606,291.772,291.924,292.082,292.245,292.432,292.635,292.84,293.063,293.298,293.537,293.757,294.005,294.249,294.498,294.762,295.027,295.291,295.56,295.848,296.116,296.354,296.581,296.8,297.045,297.3,297.518,297.722,297.919,298.182,298.496,298.813,299.155,299.504,299.841,300.158,300.504,300.834,301.108,301.314,301.524,301.791,302.077,302.39,302.749,303.054,303.343,303.707,304.105,304.462,304.8,305.133,305.401,305.677,306.012,306.376,306.723,307.134,307.647,308.286,308.966,309.638,310.375,311.143,311.936,312.703,313.51,314.354,315.158,315.843,316.54,317.291,318.079,318.887,319.723,320.597,321.55,322.568,323.599,324.711,325.889,327.017,328.14,329.328,330.632,331.916,333.244,334.518,335.691,336.775,337.848,338.959,340.143,341.358,342.643,344.056,345.452,346.786,348.103,349.404,350.792,352.157,353.486,354.862,356.31,357.719,359.044,360.509
